layer_name,other_tag_key,count,pct_of_layer
multipolygons,description,461,0.1
multipolygons,description:da,1,0.0
multipolygons,description:de,2,0.0
multipolygons,description:en,101,0.02
multipolygons,description:nl,1,0.0
multipolygons,description:se,1,0.0
multipolygons,description:sv,6,0.0
multipolygons,designation,18,0.0
multipolygons,diet:gluten_free,1,0.0
multipolygons,diet:meat,1,0.0
multipolygons,diet:non-vegetarian,1,0.0
multipolygons,diet:vegan,7,0.0
multipolygons,diet:vegetarian,15,0.0
multipolygons,diocese,16,0.0
multipolygons,diplomatic,15,0.0
multipolygons,diplomatic:services:citizen_services,2,0.0
multipolygons,diplomatic:services:immigrant_visas,1,0.0
multipolygons,diplomatic:services:non-immigrant_visas,1,0.0
multipolygons,diplomatic:services:passport,2,0.0
multipolygons,disabled,32,0.01
multipolygons,dispensing,1,0.0
multipolygons,disused,7,0.0
multipolygons,disused:amenity,30,0.01
multipolygons,disused:dock,2,0.0
multipolygons,disused:generator:method,1,0.0
multipolygons,disused:generator:output:electricity,1,0.0
multipolygons,disused:generator:output:hot_water,1,0.0
multipolygons,disused:generator:source,1,0.0
multipolygons,disused:power,1,0.0
multipolygons,disused:religion,1,0.0
multipolygons,disused:shop,6,0.0
multipolygons,dog,73,0.02
multipolygons,dog:discipline:agility,4,0.0
multipolygons,door,4,0.0
multipolygons,drinking_water,20,0.0
multipolygons,drive_in,2,0.0
multipolygons,drive_through,29,0.01
multipolygons,education,58,0.01
multipolygons,elevator,3,0.0
multipolygons,email,160,0.04
multipolygons,embassy,12,0.0
multipolygons,emergency,16,0.0
multipolygons,emergency:paediatric,4,0.0
multipolygons,emergency:phone,1,0.0
multipolygons,end_date,14,0.0
multipolygons,entrance,37,0.01
multipolygons,est_height,12,0.0
multipolygons,facebook,3,0.0
multipolygons,farm,1,0.0
multipolygons,farmland,591,0.13
multipolygons,fast_food,1,0.0
multipolygons,fax,15,0.0
multipolygons,fee,2398,0.53
multipolygons,fee:conditional,43,0.01
multipolygons,fee:zone,22,0.0
multipolygons,female,8,0.0
multipolygons,fence,9,0.0
multipolygons,fence_type,94,0.02
multipolygons,fenced,35,0.01
multipolygons,ferry,8,0.0
multipolygons,field,1,0.0
multipolygons,firefighting,1,0.0
multipolygons,fireplace,25,0.01
multipolygons,fishing,5,0.0
multipolygons,fitness_station,42,0.01
multipolygons,floating,72,0.02
multipolygons,floor:material,1,0.0
multipolygons,floors,22,0.0
multipolygons,foot,30,0.01
multipolygons,footway,4,0.0
multipolygons,fortification_type,6,0.0
multipolygons,fountain,9,0.0
multipolygons,free,1,0.0
multipolygons,free_flying:site,1,0.0
multipolygons,frequency,4,0.0
multipolygons,fuel,5,0.0
multipolygons,fuel:1_25,2,0.0
multipolygons,fuel:1_50,2,0.0
multipolygons,fuel:GTL_diesel,1,0.0
multipolygons,fuel:HGV_diesel,2,0.0
multipolygons,fuel:adblue,1,0.0
multipolygons,fuel:biodiesel,6,0.0
multipolygons,fuel:biogas,4,0.0
multipolygons,fuel:cng,11,0.0
multipolygons,fuel:diesel,36,0.01
multipolygons,fuel:e10,3,0.0
multipolygons,fuel:e85,27,0.01
multipolygons,fuel:electricity,3,0.0
multipolygons,fuel:ethanol,1,0.0
multipolygons,fuel:hvo100,4,0.0
multipolygons,fuel:lpg,3,0.0
multipolygons,fuel:octane_100,1,0.0
multipolygons,fuel:octane_91,2,0.0
multipolygons,fuel:octane_95,35,0.01
multipolygons,fuel:octane_98,16,0.0
multipolygons,fuel:octane_98_e5,1,0.0
multipolygons,full_name,1,0.0
multipolygons,function,1,0.0
multipolygons,functional,1,0.0
multipolygons,garage,1,0.0
multipolygons,garage:port_number,2,0.0
multipolygons,garages,2,0.0
multipolygons,garden:type,15,0.0
multipolygons,gender_segregated,3,0.0
multipolygons,generator:method,40,0.01
multipolygons,generator:output:electricity,37,0.01
multipolygons,generator:output:hot_water,7,0.0
multipolygons,generator:source,41,0.01
multipolygons,generator:type,35,0.01
multipolygons,gns_classification,3,0.0
multipolygons,gns_uni,3,0.0
multipolygons,golf,979,0.22
multipolygons,golf:course,29,0.01
multipolygons,golf:designer,1,0.0
multipolygons,golf:par,26,0.01
multipolygons,goods,1,0.0
multipolygons,government,28,0.01
multipolygons,grade,3,0.0
multipolygons,grades,26,0.01
multipolygons,grate,1,0.0
multipolygons,gtfs:feed_version:SE-003-UL,1,0.0
multipolygons,gtfs:location_type:SE-003-UL,1,0.0
multipolygons,gtfs:parent_station:SE-003-UL,1,0.0
multipolygons,gtfs:platform_code:SE-003-UL,1,0.0
multipolygons,gtfs:stop_id:SE-003-UL,1,0.0
multipolygons,gtfs:stop_name:SE-003-UL,1,0.0
multipolygons,guest_house,2,0.0
multipolygons,hairdresser,1,0.0
multipolygons,handwashing:soap,2,0.0
multipolygons,harbour,3,0.0
multipolygons,hazard,1,0.0
multipolygons,health_specialty:cardiothoracic_surgery,1,0.0
multipolygons,health_specialty:emergency_medicine,6,0.0
multipolygons,health_specialty:family_medicine,6,0.0
multipolygons,health_specialty:intensive_care_medicine,7,0.0
multipolygons,health_specialty:neurosurgery,1,0.0
multipolygons,health_specialty:orthopaedics,8,0.0
multipolygons,health_specialty:paediatric_intensive_care_medicine,1,0.0
multipolygons,health_specialty:paediatrics,2,0.0
multipolygons,health_specialty:surgery,6,0.0
multipolygons,health_specialty:vascular_surgery,3,0.0
multipolygons,healthcare,45,0.01
multipolygons,healthcare:speciality,3,0.0
multipolygons,heated,3,0.0
multipolygons,heating,10,0.0
multipolygons,height,756,0.17
multipolygons,height:floors,5,0.0
multipolygons,heritage,63,0.01
multipolygons,heritage:operator,63,0.01
multipolygons,heritage:since,1,0.0
multipolygons,heritage:website,60,0.01
multipolygons,hgv,7,0.0
multipolygons,highchair,1,0.0
multipolygons,highway,744,0.17
multipolygons,hiking,1,0.0
multipolygons,historic:civilization,14,0.0
multipolygons,historic:natural,1,0.0
multipolygons,historic:period,3,0.0
multipolygons,hoops,29,0.01
multipolygons,horse,4,0.0
multipolygons,house,1589,0.35
multipolygons,iata,1,0.0
multipolygons,icao,6,0.0
multipolygons,ice,1,0.0
multipolygons,iconic,1,0.0
multipolygons,id:raa,1,0.0
multipolygons,image,108,0.02
multipolygons,image:license,78,0.02
multipolygons,image:license:wikidata,1,0.0
multipolygons,imagery_used,9,0.0
multipolygons,impromptu,2,0.0
multipolygons,indoor,194,0.04
multipolygons,indoor_seating,31,0.01
multipolygons,industrial,32,0.01
multipolygons,info,1,0.0
multipolygons,informal,4,0.0
multipolygons,information,4,0.0
multipolygons,inscription,1,0.0
multipolygons,int_name,5,0.0
multipolygons,intermittent,49,0.01
multipolygons,internet_access,61,0.01
multipolygons,internet_access:fee,21,0.0
multipolygons,internet_access:ssid,2,0.0
multipolygons,is_in:attraction,1,0.0
multipolygons,isced:field,2,0.0
multipolygons,isced:level,16,0.0
multipolygons,island,1,0.0
multipolygons,ist:area_ha,1,0.0
multipolygons,ist:land_ha,1,0.0
multipolygons,ist:tillkomst,1,0.0
multipolygons,ist:vatten_ha,1,0.0
multipolygons,kayak,1,0.0
multipolygons,kids_area,1,0.0
multipolygons,kids_area:indoor,1,0.0
multipolygons,kindergarten,2,0.0
multipolygons,kiosk,1,0.0
multipolygons,kitchen,1,0.0
multipolygons,kvarter,1,0.0
multipolygons,landcover,104,0.02
multipolygons,lanes,17,0.0
multipolygons,lanes:sprint,1,0.0
multipolygons,layer,899,0.2
multipolygons,leaf_cycle,119,0.03
multipolygons,leaf_type,1793,0.4
multipolygons,leash,1,0.0
multipolygons,length,5,0.0
multipolygons,level,371,0.08
multipolygons,level:ref,6,0.0
multipolygons,lifeguard,31,0.01
multipolygons,light_rail,7,0.0
multipolygons,lit,1352,0.3
multipolygons,loc_name,38,0.01
multipolygons,loc_name:en,1,0.0
multipolygons,local_ref,65,0.01
multipolygons,location,324,0.07
multipolygons,lockable,10,0.0
multipolygons,locked,5,0.0
multipolygons,lst:anmärkning,64,0.01
multipolygons,lst:area_ha,75,0.02
multipolygons,lst:metodbeskrivning,68,0.02
multipolygons,lst:ref,46,0.01
multipolygons,lst:reviderad,2,0.0
multipolygons,lst:tillkomst,72,0.02
multipolygons,lst:url,35,0.01
multipolygons,male,9,0.0
multipolygons,manned_library,1,0.0
multipolygons,manufacturer,1,0.0
multipolygons,map_size,1,0.0
multipolygons,map_type,1,0.0
multipolygons,mapillary,117,0.03
multipolygons,mapillary:image,7,0.0
multipolygons,marked,1,0.0
multipolygons,marsh,1,0.0
multipolygons,material,57,0.01
multipolygons,max_age,13,0.0
multipolygons,max_level,12,0.0
multipolygons,maxdepth,1,0.0
multipolygons,maxheight,10,0.0
multipolygons,maxspeed,2,0.0
multipolygons,maxstay,222,0.05
multipolygons,maxstay:conditional,20,0.0
multipolygons,maxweight,1,0.0
multipolygons,meadow,55,0.01
multipolygons,megalith_type,2,0.0
multipolygons,memorial,2,0.0
multipolygons,min_age,18,0.0
multipolygons,min_height,1,0.0
multipolygons,min_level,14,0.0
multipolygons,mindepth,2,0.0
multipolygons,mineral,1,0.0
multipolygons,mobile,2,0.0
multipolygons,mooring,18,0.0
multipolygons,moped,3,0.0
multipolygons,motor_vehicle,70,0.02
multipolygons,motor_vehicle:conditional,1,0.0
multipolygons,motorboat,1,0.0
multipolygons,motorcar,5,0.0
multipolygons,motorcycle,2,0.0
multipolygons,motorhome,2,0.0
multipolygons,multipolygon,2,0.0
multipolygons,museum,10,0.0
multipolygons,name:ar,1,0.0
multipolygons,name:be,1,0.0
multipolygons,name:bg,2,0.0
multipolygons,name:ca,1,0.0
multipolygons,name:cs,3,0.0
multipolygons,name:da,5,0.0
multipolygons,name:de,54,0.01
multipolygons,name:el,2,0.0
multipolygons,name:en,270,0.06
multipolygons,name:eo,1,0.0
multipolygons,name:es,12,0.0
multipolygons,name:et,4,0.0
multipolygons,name:etymology:wikidata,12,0.0
multipolygons,name:fa,3,0.0
multipolygons,name:fi,200,0.04
multipolygons,name:fr,24,0.01
multipolygons,name:ga,1,0.0
multipolygons,name:gl,1,0.0
multipolygons,name:he,3,0.0
multipolygons,name:hr,2,0.0
multipolygons,name:hu,3,0.0
multipolygons,name:is,4,0.0
multipolygons,name:it,4,0.0
multipolygons,name:ja,7,0.0
multipolygons,name:ko,31,0.01
multipolygons,name:lt,2,0.0
multipolygons,name:lv,2,0.0
multipolygons,name:mt,1,0.0
multipolygons,name:nl,2,0.0
multipolygons,name:pl,9,0.0
multipolygons,name:pt,7,0.0
multipolygons,name:ro,1,0.0
multipolygons,name:ru,37,0.01
multipolygons,name:science,2,0.0
multipolygons,name:short,1,0.0
multipolygons,name:signed,7,0.0
multipolygons,name:sk,3,0.0
multipolygons,name:sl,2,0.0
multipolygons,name:sq,1,0.0
multipolygons,name:sr,1,0.0
multipolygons,name:sv,220,0.05
multipolygons,name:uk,1,0.0
multipolygons,name:ur,1,0.0
multipolygons,name:vi,1,0.0
multipolygons,name:zh,3,0.0
multipolygons,name:zh-Hans,4,0.0
multipolygons,name:zh-Hant,4,0.0
multipolygons,name_kvarter,1,0.0
multipolygons,netex:quay:id:SE-SL,29,0.01
multipolygons,netex:quay:publiccode:SE-SL,2,0.0
multipolygons,network,21,0.0
multipolygons,network:wikidata,1,0.0
multipolygons,nickname,1,0.0
multipolygons,noaddress,70,0.02
multipolygons,nohousenumber,94,0.02
multipolygons,noname,25,0.01
multipolygons,not:brand:wikidata,2,0.0
multipolygons,not:name,1,0.0
multipolygons,not:operator:wikidata,1,0.0
multipolygons,note:building,1,0.0
multipolygons,note:en,1,0.0
multipolygons,note:netex,2,0.0
multipolygons,note:url,1,0.0
multipolygons,nudism,4,0.0
multipolygons,observation,1,0.0
multipolygons,official_name,38,0.01
multipolygons,official_name:en,10,0.0
multipolygons,official_name:sv,10,0.0
multipolygons,old_name,46,0.01
multipolygons,old_name:en,2,0.0
multipolygons,old_name:ru,1,0.0
multipolygons,old_ref,1,0.0
multipolygons,old_ref:NVRID,1,0.0
multipolygons,oneway,12,0.0
multipolygons,openfire,2,0.0
multipolygons,opening_date,58,0.01
multipolygons,opening_hours,782,0.17
multipolygons,opening_hours:covid19,1,0.0
multipolygons,opening_hours:signed,12,0.0
multipolygons,opening_hours:url,5,0.0
multipolygons,opening_hours:workshop,1,0.0
multipolygons,operator,1394,0.31
multipolygons,operator:en,3,0.0
multipolygons,operator:sv,1,0.0
multipolygons,operator:type,285,0.06
multipolygons,operator:website,1,0.0
multipolygons,operator:wikidata,142,0.03
multipolygons,operator:wikipedia,3,0.0
multipolygons,organic,1,0.0
multipolygons,organisationsnummer,1,0.0
multipolygons,orientation,350,0.08
multipolygons,outdoor_seating,71,0.02
multipolygons,owner,18,0.0
multipolygons,ownership,1,0.0
multipolygons,panoramax,19,0.0
multipolygons,panoramax:0,16,0.0
multipolygons,panoramax:1,14,0.0
multipolygons,panoramax:2,13,0.0
multipolygons,panoramax:3,5,0.0
multipolygons,panoramax:4,4,0.0
multipolygons,panoramax:5,1,0.0
multipolygons,parish,8,0.0
multipolygons,park_ride,80,0.02
multipolygons,parking,5754,1.28
multipolygons,parking:condition,3,0.0
multipolygons,parking:condition:both:maxstay,1,0.0
multipolygons,parking:fee,1,0.0
multipolygons,parking:zone,1,0.0
multipolygons,parking_space,55,0.01
multipolygons,parklet:greenery,1,0.0
multipolygons,parkteater,1,0.0
multipolygons,passenger_information_display,16,0.0
multipolygons,passenger_information_display:speech_output,1,0.0
multipolygons,payment:account_cards,1,0.0
multipolygons,payment:american_express,2,0.0
multipolygons,payment:amex,2,0.0
multipolygons,payment:app,31,0.01
multipolygons,payment:apple_pay,2,0.0
multipolygons,payment:cards,8,0.0
multipolygons,payment:cash,84,0.02
multipolygons,payment:coins,5,0.0
multipolygons,payment:contactless,6,0.0
multipolygons,payment:credit_cards,45,0.01
multipolygons,payment:debit_cards,25,0.01
multipolygons,payment:diners,3,0.0
multipolygons,payment:easypark,6,0.0
multipolygons,payment:eon,2,0.0
multipolygons,payment:epark,4,0.0
multipolygons,payment:freecharge,1,0.0
multipolygons,payment:maestro,4,0.0
multipolygons,payment:mastercard,23,0.01
multipolygons,payment:mobile_app,2,0.0
multipolygons,payment:notes,2,0.0
multipolygons,payment:okq8,2,0.0
multipolygons,payment:p-skiva,1,0.0
multipolygons,payment:parkster,3,0.0
multipolygons,payment:qr_code,2,0.0
multipolygons,payment:shell,2,0.0
multipolygons,payment:sl,1,0.0
multipolygons,payment:sms,2,0.0
multipolygons,payment:st1,1,0.0
multipolygons,payment:statoil,1,0.0
multipolygons,payment:swish,2,0.0
multipolygons,payment:visa,22,0.0
multipolygons,payment:volvokort,2,0.0
multipolygons,peat,1,0.0
multipolygons,pedagogy,1,0.0
multipolygons,pedestrian,1,0.0
multipolygons,pet,1,0.0
multipolygons,pets_allowed,1,0.0
multipolygons,phone,487,0.11
multipolygons,phone:mobile,1,0.0
multipolygons,photo,1,0.0
multipolygons,picnic_table,3,0.0
multipolygons,piste:difficulty,7,0.0
multipolygons,piste:grooming,1,0.0
multipolygons,piste:type,15,0.0
multipolygons,pitch,1,0.0
multipolygons,plant:method,6,0.0
multipolygons,plant:output,1,0.0
multipolygons,plant:output:cold_water,1,0.0
multipolygons,plant:output:electricity,5,0.0
multipolygons,plant:output:hot_water,11,0.0
multipolygons,plant:output:steam,1,0.0
multipolygons,plant:source,11,0.0
multipolygons,plant_community,1,0.0
multipolygons,platform:colour,1,0.0
multipolygons,platform_lift,1,0.0
multipolygons,playground,103,0.02
multipolygons,playground:balancebeam,2,0.0
multipolygons,playground:basketswing,1,0.0
multipolygons,playground:chain_ladder,1,0.0
multipolygons,playground:climbingframe,2,0.0
multipolygons,playground:climbingwall,2,0.0
multipolygons,playground:playhouse,1,0.0
multipolygons,playground:sandpit,8,0.0
multipolygons,playground:seesaw,3,0.0
multipolygons,playground:slide,8,0.0
multipolygons,playground:springy,2,0.0
multipolygons,playground:structure,3,0.0
multipolygons,playground:swing,13,0.0
multipolygons,playground:teenshelter,2,0.0
multipolygons,playground:theme,35,0.01
multipolygons,playground:trampoline,1,0.0
multipolygons,plots,3,0.0
multipolygons,polluted,1,0.0
multipolygons,population,38,0.01
multipolygons,population:date,14,0.0
multipolygons,portable,4,0.0
multipolygons,position,1,0.0
multipolygons,postal_code,95,0.02
multipolygons,power,436,0.1
multipolygons,power_supply,10,0.0
multipolygons,prerental,1,0.0
multipolygons,preschool,31,0.01
multipolygons,principal,1,0.0
multipolygons,private,27,0.01
multipolygons,produce,1,0.0
multipolygons,product,2,0.0
multipolygons,proposed,1,0.0
multipolygons,protect_class,63,0.01
multipolygons,protection_object,1,0.0
multipolygons,protection_title,62,0.01
multipolygons,psv,2,0.0
multipolygons,public_transport,365,0.08
multipolygons,public_transport:version,4,0.0
multipolygons,pump:style,1,0.0
multipolygons,pump_mechanism,1,0.0
multipolygons,pumping_station,4,0.0
multipolygons,quantity,2,0.0
multipolygons,raa_ref,8,0.0
multipolygons,radius,1,0.0
multipolygons,railway,375,0.08
multipolygons,ramp,11,0.0
multipolygons,ramp:portable,1,0.0
multipolygons,raä:id,1,0.0
multipolygons,raä:ref,8,0.0
multipolygons,recycling:PET,1,0.0
multipolygons,recycling:aerosol_cans,1,0.0
multipolygons,recycling:aluminium,4,0.0
multipolygons,recycling:bags,1,0.0
multipolygons,recycling:batteries,28,0.01
multipolygons,recycling:beverage_cartons,3,0.0
multipolygons,recycling:bikes,1,0.0
multipolygons,recycling:books,7,0.0
multipolygons,recycling:bottles,1,0.0
multipolygons,recycling:bulbs,1,0.0
multipolygons,recycling:cans,34,0.01
multipolygons,recycling:car_batteries,1,0.0
multipolygons,recycling:cardboard,23,0.01
multipolygons,recycling:cartons,12,0.0
multipolygons,recycling:chemicals,1,0.0
multipolygons,recycling:clothes,23,0.01
multipolygons,recycling:coffee_capsules,1,0.0
multipolygons,recycling:cooking_oil,1,0.0
multipolygons,recycling:electrical_appliances,10,0.0
multipolygons,recycling:electrical_items,4,0.0
multipolygons,recycling:engine_oil,1,0.0
multipolygons,recycling:fluorescent_tubes,2,0.0
multipolygons,recycling:food_waste,1,0.0
multipolygons,recycling:furniture,2,0.0
multipolygons,recycling:garden_waste,2,0.0
multipolygons,recycling:glass,15,0.0
multipolygons,recycling:glass_bottles,44,0.01
multipolygons,recycling:glass_bottles:colour,2,0.0
multipolygons,recycling:glasses,1,0.0
multipolygons,recycling:green_waste,9,0.0
multipolygons,recycling:hard_plastic,1,0.0
multipolygons,recycling:lamps,1,0.0
multipolygons,recycling:led_bulbs,1,0.0
multipolygons,recycling:light_bulbs,3,0.0
multipolygons,recycling:low_energy_bulbs,4,0.0
multipolygons,recycling:magazines,12,0.0
multipolygons,recycling:metal_containers,1,0.0
multipolygons,recycling:metal_packaging,1,0.0
multipolygons,recycling:newspaper,18,0.0
multipolygons,recycling:newspapers,1,0.0
multipolygons,recycling:oil,1,0.0
multipolygons,recycling:organic,2,0.0
multipolygons,recycling:paint,3,0.0
multipolygons,recycling:paper,45,0.01
multipolygons,recycling:paper_packaging,13,0.0
multipolygons,recycling:plastic,28,0.01
multipolygons,recycling:plastic_bags,1,0.0
multipolygons,recycling:plastic_bottles,13,0.0
multipolygons,recycling:plastic_packaging,30,0.01
multipolygons,recycling:rubble,1,0.0
multipolygons,recycling:scrap_metal,24,0.01
multipolygons,recycling:second_hand,1,0.0
multipolygons,recycling:shoes,5,0.0
multipolygons,recycling:small_appliances,10,0.0
multipolygons,recycling:soft_plastic,1,0.0
multipolygons,recycling:textiles,1,0.0
multipolygons,recycling:tv_monitor,1,0.0
multipolygons,recycling:tyres,2,0.0
multipolygons,recycling:waste,8,0.0
multipolygons,recycling:waste_oil,2,0.0
multipolygons,recycling:white_goods,3,0.0
multipolygons,recycling:wood,12,0.0
multipolygons,recycling:wrapping,2,0.0
multipolygons,recycling_type,156,0.03
multipolygons,ref,672,0.15
multipolygons,ref:DIARIENR,36,0.01
multipolygons,ref:EU:bwid,43,0.01
multipolygons,ref:NRVID,1,0.0
multipolygons,ref:NVRID,64,0.01
multipolygons,ref:OBJECTID,5,0.0
multipolygons,ref:SE:pts:postort,2,0.0
multipolygons,ref:SE:raa,52,0.01
multipolygons,ref:SE:scb,5,0.0
multipolygons,ref:SE:skolverket,41,0.01
multipolygons,ref:bbr,5,0.0
multipolygons,ref:easypark,1,0.0
multipolygons,ref:kozterkep,1,0.0
multipolygons,ref:lst,7,0.0
multipolygons,ref:parkster,1,0.0
multipolygons,ref:sats,2,0.0
multipolygons,ref:scb,13,0.0
multipolygons,ref:source,190,0.04
multipolygons,ref:whc,2,0.0
multipolygons,ref_name,2,0.0
multipolygons,reg_name,1,0.0
multipolygons,religion,314,0.07
multipolygons,removed:building,4,0.0
multipolygons,renovation_date,1,0.0
multipolygons,rental,2,0.0
multipolygons,research,1,0.0
multipolygons,reservation,4,0.0
multipolygons,residential,164,0.04
multipolygons,resource,4,0.0
multipolygons,restaurant,2,0.0
multipolygons,restriction,1,0.0
multipolygons,restriction:conditional,21,0.0
multipolygons,restriction:reason:conditional,18,0.0
multipolygons,roller_coaster,1,0.0
multipolygons,roof:angle,12,0.0
multipolygons,roof:colour,11572,2.57
multipolygons,roof:direction,96,0.02
multipolygons,roof:height,1122,0.25
multipolygons,roof:inscription,1,0.0
multipolygons,roof:inscription:colour,1,0.0
multipolygons,roof:inscription:font,1,0.0
multipolygons,roof:levels,11821,2.63
multipolygons,roof:material,3792,0.84
multipolygons,roof:orientation,2993,0.66
multipolygons,roof:orientation:compass,4,0.0
multipolygons,roof:shape,20950,4.65
multipolygons,roof:style,6,0.0
multipolygons,roof:type,4,0.0
multipolygons,room,38,0.01
multipolygons,rooms,17,0.0
multipolygons,route_ref,4,0.0
multipolygons,ruined,11,0.0
multipolygons,ruins,17,0.0
multipolygons,salt,38,0.01
multipolygons,sanitary_dump_station,16,0.0
multipolygons,school,17,0.0
multipolygons,screen,1,0.0
multipolygons,seamark:harbour:category,88,0.02
multipolygons,seamark:hulk:category,11,0.0
multipolygons,seamark:information,2,0.0
multipolygons,seamark:landmark:category,1,0.0
multipolygons,seamark:precautionary_area:restriction,1,0.0
multipolygons,seamark:restricted_area:restriction,3,0.0
multipolygons,seamark:small_craft_facility:category,2,0.0
multipolygons,seamark:type,115,0.03
multipolygons,seamark:water_level,3,0.0
multipolygons,seasonal,43,0.01
multipolygons,seats,3,0.0
multipolygons,second_hand,9,0.0
multipolygons,self_service,29,0.01
multipolygons,service,18,0.0
multipolygons,service:vehicle:car_parts,1,0.0
multipolygons,service:vehicle:car_repair,4,0.0
multipolygons,service:vehicle:diagnostics,1,0.0
multipolygons,service:vehicle:new_car_sales,2,0.0
multipolygons,service:vehicle:oil_change,1,0.0
multipolygons,service:vehicle:tyres,2,0.0
multipolygons,service:vehicle:used_car_sales,3,0.0
multipolygons,service_language,1,0.0
multipolygons,service_times,6,0.0
multipolygons,shape,1,0.0
multipolygons,shed:type,1,0.0
multipolygons,shelter,215,0.05
multipolygons,shelter_type,100,0.02
multipolygons,ship:type,1,0.0
multipolygons,short_name,108,0.02
multipolygons,short_name:en,1,0.0
multipolygons,shower,10,0.0
multipolygons,shrubbery:density,2,0.0
multipolygons,site_type,1,0.0
multipolygons,size,1,0.0
multipolygons,skatepark,2,0.0
multipolygons,skating:type,1,0.0
multipolygons,sleeping,2,0.0
multipolygons,small_dog,55,0.01
multipolygons,smoking,30,0.01
multipolygons,smoothness,76,0.02
multipolygons,social_facility,92,0.02
multipolygons,social_facility:for,83,0.02
multipolygons,socket:type2,1,0.0
multipolygons,socket:type2:output,1,0.0
multipolygons,source:access,23,0.01
multipolygons,source:addr,1,0.0
multipolygons,source:building,5,0.0
multipolygons,source:capacity,1,0.0
multipolygons,source:construction,1,0.0
multipolygons,source:date,5,0.0
multipolygons,source:description,1,0.0
multipolygons,source:geometry,135,0.03
multipolygons,source:housenumber,1,0.0
multipolygons,source:lake,872,0.19
multipolygons,source:link,1,0.0
multipolygons,source:lm_topographic,1,0.0
multipolygons,source:maxspeed:mapillary,1,0.0
multipolygons,source:name,61,0.01
multipolygons,source:organisationsnummer,1,0.0
multipolygons,source:population,13,0.0
multipolygons,source:recycling:glass_bottles:colour,1,0.0
multipolygons,source:url,3,0.0
multipolygons,source_ref,3,0.0
multipolygons,species,3,0.0
multipolygons,spring_swings,1,0.0
multipolygons,square_count,1,0.0
multipolygons,stars,7,0.0
multipolygons,start_date,6229,1.38
multipolygons,start_date:note,2,0.0
multipolygons,start_date:surface,1,0.0
multipolygons,station,1,0.0
multipolygons,statue,1,0.0
multipolygons,status,4,0.0
multipolygons,steepness,1,0.0
multipolygons,storeys,12,0.0
multipolygons,street_cabinet,50,0.01
multipolygons,street_number,1,0.0
multipolygons,street_vendor,1,0.0
multipolygons,subject,1,0.0
multipolygons,subject:wikidata,5,0.0
multipolygons,subject:wikipedia,4,0.0
multipolygons,subsea,1,0.0
multipolygons,substance,3,0.0
multipolygons,substation,156,0.03
multipolygons,subway,54,0.01
multipolygons,supervised,114,0.03
multipolygons,surface,3562,0.79
multipolygons,surface:colour,4,0.0
multipolygons,surface:note,1,0.0
multipolygons,surface:winter,1,0.0
multipolygons,surveillance,4,0.0
multipolygons,surveillance:type,3,0.0
multipolygons,survey:date,99,0.02
multipolygons,swimming,3,0.0
multipolygons,swimming:dog,1,0.0
multipolygons,swimming_pool,218,0.05
multipolygons,swings,4,0.0
multipolygons,table,1,0.0
multipolygons,tactile_paving,227,0.05
multipolygons,takeaway,65,0.01
multipolygons,target,14,0.0
multipolygons,telecom,3,0.0
multipolygons,television,1,0.0
multipolygons,temporary,1,0.0
multipolygons,tents,8,0.0
multipolygons,theatre,1,0.0
multipolygons,theatre:genre,2,0.0
multipolygons,theatre:type,9,0.0
multipolygons,tidal,23,0.01
multipolygons,time_limit,1,0.0
multipolygons,toilets,45,0.01
multipolygons,toilets:access,5,0.0
multipolygons,toilets:disposal,49,0.01
multipolygons,toilets:fee,1,0.0
multipolygons,toilets:hands_drying,3,0.0
multipolygons,toilets:handwashing,16,0.0
multipolygons,toilets:handwashing:hand_disinfection,1,0.0
multipolygons,toilets:location,2,0.0
multipolygons,toilets:menstrual_products,1,0.0
multipolygons,toilets:num_chambers,9,0.0
multipolygons,toilets:paper_supplied,12,0.0
multipolygons,toilets:position,15,0.0
multipolygons,toilets:wheelchair,19,0.0
multipolygons,tower:construction,2,0.0
multipolygons,tower:platforms,1,0.0
multipolygons,tower:type,30,0.01
multipolygons,townhall:type,1,0.0
multipolygons,track:steeplechase,1,0.0
multipolygons,traffic_calming,4,0.0
multipolygons,train,49,0.01
multipolygons,tram,34,0.01
multipolygons,transformer,3,0.0
multipolygons,trees,7,0.0
multipolygons,truck_wash,1,0.0
multipolygons,tunnel,69,0.02
multipolygons,twitter,1,0.0
multipolygons,unisex,37,0.01
multipolygons,url,87,0.02
multipolygons,url:map,1,0.0
multipolygons,utility,25,0.01
multipolygons,value,1,0.0
multipolygons,vegetation,1,0.0
multipolygons,viewpoint,1,0.0
multipolygons,visible,1,0.0
multipolygons,voltage,4,0.0
multipolygons,wall,2,0.0
multipolygons,was:admin_level,4,0.0
multipolygons,was:amenity,3,0.0
multipolygons,was:boundary,4,0.0
multipolygons,was:leisure,1,0.0
multipolygons,waste,3,0.0
multipolygons,water,1465,0.33
multipolygons,waterway,13,0.0
multipolygons,weather_protection,4,0.0
multipolygons,website,1650,0.37
multipolygons,website:da,1,0.0
multipolygons,website:en,2,0.0
multipolygons,website:menu,2,0.0
multipolygons,website:no,1,0.0
multipolygons,website:stock,4,0.0
multipolygons,website:sv,1,0.0
multipolygons,website_2,1,0.0
multipolygons,website_alt,1,0.0
multipolygons,wet,1,0.0
multipolygons,wetland,421,0.09
multipolygons,whc:criteria,2,0.0
